participant_id,session_id,trial_id,movement_label,timestamp,shoulder_width,head_offset_x,head_offset_y,torso_dx,torso_dy,movement_speed,head_offset_z,torso_dz,movement_speed_3d
P02,S01,1,neutral,0.4187301000347361,0.4017341059457601,0.03153466391575498,-0.8106107667031769,0.0,0.0,0.0,-0.5652135782641228,0.0,0.0
P02,S01,1,neutral,0.5532447000732645,0.3982419935093359,0.03833145878789775,-0.8033448035800508,-0.0062444323489912485,0.00107208199407558,0.047101167843891366,-0.5771304499913463,0.033212175258712895,0.356371016963403
P02,S01,1,neutral,0.6123859999934211,0.39818376502653957,0.03774368788974107,-0.8043997600474846,-0.00011406476935547693,5.912806285487321e-06,0.0019312716928075375,-0.5615822701380894,0.04380211484002354,0.8280699449391064
P02,S01,1,neutral,0.6693412000313401,0.3979217584119536,0.030641201148988495,-0.8029915755998894,0.0003080054011334385,0.0012260300101044105,0.022195110124107735,-0.5557690906114447,0.03249638163973367,0.6993476981266281
P02,S01,1,neutral,0.7654646000592038,0.397498433088917,0.030439649769324516,-0.8084828379356395,0.00029341345513720843,0.006291576210883859,0.06552425628382987,-0.5568513589039882,0.008515289368196783,0.15940534372040557
P02,S01,1,neutral,0.8200028000865132,0.39755740027433345,0.03189662462729182,-0.8135362317638021,-0.00012893734205793707,0.0032645135883366534,0.05990404690281176,-0.5553037501488357,-0.0002525070515731132,0.13011688757702
P02,S01,1,neutral,0.8633713000454009,0.39758819970883835,0.031902923792408035,-0.8150498722432125,-6.798669182192723e-05,0.0019796345435690167,0.045673741002343754,-0.5560608862827355,0.0018213805125210497,0.09506724437059533
P02,S01,1,neutral,0.9179509000387043,0.3977555900554426,0.0320094921949456,-0.8153745739408691,-0.0002500662553983686,0.00223842078802285,0.04126716964535081,-0.5616971060294322,-0.0016776351042518127,0.0769781062950839
P02,S01,1,neutral,0.9582126000896096,0.39778617423569174,0.03470487934861138,-0.8178010029055311,3.824689384479205e-05,0.007202328395654054,0.17889035828225264,-0.565010622411134,0.0061174539657503435,0.21596962434395234
P02,S01,1,neutral,1.0412933001061901,0.39825423983105585,0.034399034554684675,-0.8154549234409666,0.00017555682106784978,-0.0008777841053392489,0.01077467638321094,-0.5661310634893508,-0.00200116288787683,0.03150394613797712
P02,S01,1,neutral,1.105325200012885,0.39773357791944247,0.03248175149110659,-0.8151260478648414,-0.0002331458324298071,-0.0009584343058363049,0.01540457103298267,-0.5604355542932841,-0.006667216292268556,0.1450381442859802
P02,S01,1,neutral,1.181251300033182,0.39794660238655444,0.032350193518332536,-0.8110670745704665,9.619653209103022e-05,0.0007775855139752174,0.010319419070722213,-0.5612580354484429,0.003237690986137976,0.04311974227097056
P02,S01,1,neutral,1.2224913000827655,0.3980862644462521,0.03193540199008082,-0.8079403139188078,0.0009727077002316571,-0.00021890227934098094,0.024176402563489366,-0.5601700827085995,-0.0005253082981785833,0.06192083915785332
P02,S01,1,neutral,1.275599000044167,0.3981060548873837,0.03138493901482747,-0.8126185547062824,0.00011678200407666807,-2.2682658484122068e-05,0.0022400602236317705,-0.559809238097279,0.0003241120306739693,0.06872620584964781
P02,S01,1,neutral,1.3336559000890702,0.39823765881657225,0.032479064809266704,-0.8101770504757922,8.43396313416026e-05,-0.0003484341823660175,0.006174911819193864,-0.5572070476474422,-0.022388861451311637,0.38660538452776805
P02,S01,1,neutral,1.4003398000495508,0.39821804890555096,0.032291470701891506,-0.8122926123234017,0.0001505764814247904,0.00019046577794537355,0.003641017077215586,-0.5577876523543576,0.001403825507197037,0.03549704681919048
P02,S01,1,neutral,1.4629330000607297,0.3982868022846443,0.031800423511133116,-0.8180044437360892,-1.5114909878465116e-05,0.0013928164974146024,0.022253192177527116,-0.5587030968597244,-0.0008510809580935547,0.05945807178689737
P02,S01,1,neutral,1.5258028000826016,0.39854260566387184,0.03290187334256372,-0.8169642626012037,-0.0001228232912269207,0.002766197375382801,0.04404217606062444,-0.5583761832496459,0.0032301463404633226,0.05161102143951309
P02,S01,1,neutral,1.5657045000698417,0.39859187364272175,0.03246713696881514,-0.8159774557481072,3.200113907331414e-05,-0.0006383030940861747,0.016016981099311788,-0.5601484696492969,0.012006896790256903,0.3650926497259514
P02,S01,1,neutral,1.6737993001006544,0.40018879475325103,0.03234726066257542,-0.8089943305582573,0.0020102609095526453,0.0010676113358282107,0.021057150446325168,-0.5603007320177771,-0.013875672246850698,0.14293374286854232
P02,S01,1,neutral,1.7453441000543535,0.40023658518592997,0.03240017531861002,-0.8083285837221984,-9.121566162665272e-06,0.0004694069639954439,0.006562260032279973,-0.5586278922073209,-0.003051568958049436,0.04597193768690515
P02,S01,1,neutral,1.8208299000980332,0.4001646106392287,0.03260909664463456,-0.8079687321315018,0.00017777220085952032,0.00021136049687445275,0.003658721099201729,-0.5520892371262707,-0.01691299062382715,0.23229893285059447
P02,S01,1,neutral,1.8931131000863388,0.4000706939986818,0.03299658960772449,-0.8093279745848831,-0.000279868850406074,0.00015323136153454732,0.004414181842399165,-0.5532511590774879,0.0008753805436679587,0.024339132945900954
P02,S01,1,neutral,1.9555185000644997,0.39974223613831805,0.03390239371884659,-0.809759363970525,0.00036203349166379474,0.00011488748160088709,0.006086419818781043,-0.5558110943594837,0.0011851615154224151,0.04439649716859975
P02,S01,1,neutral,1.9984954000683501,0.3994197428071228,0.03038462957968339,-0.810466852197635,0.0004625324606714176,-0.0003738909760323396,0.013838891834972819,-0.5582046922432062,0.0060991047815934455,0.14406828777789193
