participant_id,session_id,trial_id,movement_label,timestamp,shoulder_width,head_offset_x,head_offset_y,torso_dx,torso_dy,movement_speed,head_offset_z,torso_dz,movement_speed_3d
P02,S02,1,neutral,0.48231899994425476,0.37859534186209004,0.06058549773802401,-0.8056960981265779,0.0,0.0,0.0,-0.5706339274401575,0.0,0.0
P02,S02,1,neutral,0.6584468999644741,0.37878868074535954,0.0722736175553828,-0.8049000459793194,-0.0008449620000599103,-0.00026687565568259375,0.0050310356745404145,-0.5785218528177212,0.06257097462147343,0.417746279956943
P02,S02,1,neutral,0.7113561000442132,0.3784072983995771,0.07198957086137615,-0.798519161088884,0.0003644492255628603,-0.0012925641685440656,0.025382379908888048,-0.578018460267233,-0.06614672959218675,1.2686921902435104
P02,S02,1,neutral,0.7778603000333533,0.378237547508504,0.0768670337557377,-0.7990745135293983,0.0005431568355200342,0.00031611593879834294,0.009449769928241574,-0.5736964852944406,0.003841054355668504,0.16088197348571803
P02,S02,1,neutral,0.8793351999484003,0.37798357433491553,0.06472714951890188,-0.8004831407889028,2.534884396631035e-05,-0.0008106110880797409,0.007992196467030937,-0.5816429402860985,-0.015542364683088351,0.16099220251227941
P02,S02,1,neutral,0.9286263999529183,0.3783082032845542,0.06250702658337995,-0.7980603697068778,0.0010185193522242728,0.00032590413490229844,0.021695355260929444,-0.5826719294665307,0.009425387201166742,0.21062730016763295
P02,S02,1,neutral,0.9906119999941438,0.3784137863780609,0.07350856193134897,-0.7937885425587392,0.00024201691374396852,-0.0001481398681263927,0.00457777686551358,-0.583937756315285,0.0010563576151099779,0.10186109353056406
P02,S02,1,neutral,1.063973700045608,0.3784790744256284,0.073231189298916,-0.7923280334355367,-8.539605175928057e-05,-4.921395329603537e-05,0.001343509723036013,-0.5823549972738197,-0.02618240517400871,0.35705701800539325
P02,S02,1,neutral,1.1305838000262156,0.37848773485208886,0.07311285956238066,-0.7905059582635692,7.098458195219123e-05,-7.165387640210096e-05,0.0015142107805793414,-0.5908374247329732,-0.0029729037844189138,0.05908718074925947
P02,S02,1,neutral,1.1914797000354156,0.3787483055476568,0.07227679757768932,-0.7881575930466574,0.0005097301865108889,-0.00019207338457441798,0.008945058730939086,-0.5912830189317182,-0.002925152101446406,0.04971306322870882
P02,S02,1,neutral,1.2735079999547452,0.37850954560738787,0.07188729398034847,-0.7885143685113406,0.0003552567700703627,-1.0708094133326535e-05,0.004332871882423166,-0.5918140918369985,-0.003794340747262402,0.08207297424748453
P02,S02,1,neutral,1.35868920001667,0.37849746348948554,0.07134818279028918,-0.7861321880000083,3.873934181636442e-05,0.00021361754948739163,0.0025487056483953375,-0.5906708077262792,-0.00146140265374666,0.05172108475686092
P02,S02,1,neutral,1.4130034999689087,0.3783790959397058,0.07024162991636868,-0.7858615834914064,0.00019332410560084023,0.00025952451739856124,0.005958206192987724,-0.5936487859557932,-0.01450714065319125,0.2827394961001706
P02,S02,1,neutral,1.463995199999772,0.378348823816045,0.07008817515954033,-0.7863157877226356,0.00011653937635612478,0.000445756222236776,0.009035560223578286,-0.5916108926862921,0.04160690790488414,0.8161239607059094
P02,S02,1,neutral,1.547288000001572,0.37824178206501863,0.0711339570365343,-0.786860177886533,0.00028435933468266004,-0.00020028856435669762,0.004175819157238381,-0.594845327233249,0.002977994037562058,0.07128321887702091
P02,S02,1,neutral,1.6246893999632448,0.37854871779,0.07651932598800545,-0.7862527992719862,0.00023354613345208275,0.001503622990999942,0.019659235591826228,-0.5937251859199097,0.005722425610164113,0.10498325890487317
P02,S02,1,neutral,1.6986187000293285,0.378540158504687,0.07536963551422296,-0.7857078968846608,6.101545458664431e-05,-0.0007045513588333934,0.009565739818244825,-0.5921358708205638,0.00469227121211456,0.06479084842444119
P02,S02,1,neutral,1.7685786000220105,0.37912612690975583,0.07229076660331767,-0.784496905421036,0.0008376068639492011,0.0006476507861740386,0.015134244801429685,-0.5922831505424786,-0.0019546948621521473,0.03615310582516141
P02,S02,1,neutral,1.8366356999613345,0.3791114337782755,0.07179714000315232,-0.7792240558611608,3.0579672296546294e-05,-0.0005862807094798002,0.008626251591120897,-0.5917758983037199,-0.018096242721166205,0.2743557159927023
P02,S02,1,neutral,1.9079731999663636,0.37819394540800716,0.07036683671106532,-0.7814848792746824,0.0014910067935890448,-0.001045462033219484,0.025526743107826384,-0.5954080841423707,-0.028834069687073444,0.43959827842812865
P02,S02,1,neutral,1.9817760000005364,0.37841819846068087,0.07163333605277802,-0.7783945785251841,-0.0002566625206096973,0.000375661314301398,0.006164661899643277,-0.5949619348086754,0.04120204308823506,0.5603955311774688
P02,S02,1,neutral,2.028125499957241,0.3783253447340043,0.07075997969799729,-0.7791092355739789,0.00013234086034212228,-0.0007466230204301398,0.016359641300589808,-0.593245967693112,-0.0027346218470770908,0.09021317400864265
P02,S02,1,neutral,2.0747975000413135,0.37833156507813953,0.07099572617381103,-0.7785497410340743,5.218713003174944e-05,-0.0005344749845515774,0.011506187088841192,-0.5901176493861159,-0.017799961562463894,0.38147785019287467
P02,S02,1,neutral,2.1505385000491515,0.37854947384416565,0.0707313502038063,-0.7777895777347863,0.00022854645923268377,-0.0002524796743917385,0.004496343946934035,-0.591159036421201,-0.0011781559851199764,0.02091358509620402
P02,S02,1,neutral,2.2363306999905035,0.37827611151619206,0.06859327745479571,-0.778729106521783,-3.19077525636983e-05,0.0001907374542141076,0.0022541431896740856,-0.5948258703375134,0.005958915209683862,0.11679756852657913
P02,S02,1,neutral,2.307579300017096,0.37846070213546096,0.06807923399401511,-0.7753703220118734,-0.00023820709710175024,-5.362612665331964e-05,0.0034269972784054382,-0.6008297009879207,-0.03139494533087258,0.45547788410284745
P02,S02,1,neutral,2.352045099949464,0.37891608403666044,0.06535087159245515,-0.7800555357607277,0.0009464136266552405,0.0015352774862719433,0.04056028049254128,-0.6012858690044426,0.02972205910950572,0.6684447664129469
P02,S02,1,neutral,2.4411198999732733,0.3787663784078236,0.07307744568816812,-0.7764881803501924,-0.00016106327648207175,-0.0005063225130249789,0.005964905352866938,-0.5981104235921578,-0.005811693622384886,0.06545180679275521
P02,S02,1,neutral,2.503203499945812,0.3785174394960631,0.07255531228477471,-0.7723376213443071,-0.001064173396946693,-0.0003005289920202373,0.017811387404015045,-0.5944648258325018,-0.023379844417437894,0.3768043959602562
P02,S02,1,neutral,2.5735355999786407,0.37879838550849687,0.059128751976492325,-0.7764365742116162,0.00034888849499932836,0.0004792938801524204,0.008428991134774832,-0.5990353276795461,0.0290832858588058,0.4158378651310527
P02,S02,1,neutral,2.6330703999847174,0.3780435310876448,0.06033983684393361,-0.7799149354876509,-0.0010115067898566032,-0.00035120121181600553,0.01798514361737237,-0.5979954036579374,0.006603987768226547,0.11691558619511838
P02,S02,1,neutral,2.711467699962668,0.3786085555604569,0.06001828543455168,-0.7803943542872526,-0.00047914061557685536,0.0018272204878241405,0.02409518192034078,-0.5935389158998691,0.006884384052010735,0.0919360420323751
P02,S02,1,neutral,2.7614071000134572,0.3782912375896034,0.060508309054911155,-0.7799212080067509,-0.0004199837713956346,-0.0011509966047815086,0.024534262041328414,-0.5931109915115901,0.0011834720265355204,0.03794450575171741
P02,S02,1,neutral,2.825780999963172,0.37796988610043625,0.05951276492179141,-0.7850694338775501,-0.0006668603792603629,-2.0579433519001446e-05,0.010364104812035774,-0.5957276999970006,0.0013644894404873306,0.023869133308416505
P02,S02,1,neutral,2.8744223000248894,0.37800614674963506,0.057599344273672165,-0.7849809588210864,1.2062648622318428e-05,-1.4506714683049613e-05,0.0003878740321771424,-0.5989389101642818,-0.004176778420418556,0.08655244347272276
P02,S02,1,neutral,2.9131990999449044,0.3780135323613835,0.057927097041337784,-0.7803659006014529,-1.4467011601357039e-05,-0.00023352200742898937,0.006033754834282739,-0.5967872455083406,-0.015656892835560855,0.40402796183273587
P02,S02,1,neutral,2.9921042999485508,0.37814163323520633,0.05868626004190174,-0.7735578097883072,9.902802227769282e-05,-0.0003349535174533979,0.004426648282212262,-0.5986091078810789,0.002253456519308472,0.046932016002504774
P02,S02,1,neutral,3.064209199976176,0.37785780221945164,0.06150379044351336,-0.7723463548988774,-0.0005028865526338557,3.1943076194590895e-05,0.006988429835881905,-0.5878254910298943,0.013618874535959974,0.19026186794656147
P02,S02,1,neutral,3.1378649999387562,0.3782591098184577,0.06151212713800557,-0.7780853486210128,-0.0004344376682021506,0.0037763931582512297,0.051608969833556256,-0.5892747607312696,-0.01294899382803692,0.17807272696595947
P02,S02,1,neutral,3.184718400007114,0.3782555422553846,0.060418211869538795,-0.7753803807743073,-0.00023798174703612622,0.0003053856154649976,0.00826329875550471,-0.5930001949841825,0.006103427433358397,0.14452568631615345
P02,S02,1,neutral,3.278818599996157,0.3784177152042551,0.05221939140159009,-0.7853800467557879,0.00029190575253690076,-0.0002237432194677823,0.003908500691827506,-0.5990001101282452,0.02415077612603328,0.2573875848146568
