participant_id,session_id,trial_id,movement_label,timestamp,shoulder_width,head_offset_x,head_offset_y,torso_dx,torso_dy,movement_speed,head_offset_z,torso_dz,movement_speed_3d
P01,session_01,001,neutral,0.00028634071350097656,0.5122402330195235,-0.0038280060336160103,-0.8094682690792893,0.0,0.0,0.0,-1.8197965595014185,0.0,0.0
P01,session_01,001,neutral,0.08976483345031738,0.5224854713231264,0.0019875992403995194,-0.821020571738363,0.0011419597828278305,0.04182451589907449,0.4675995484561742,-1.9649886021141467,-0.08076402973248384,1.0165387701389828
P01,session_01,001,neutral,0.12021803855895996,0.5269500521750705,-0.0026070454842425563,-0.8252942906617596,0.0045940930050603615,0.006284022231615734,0.25561365297672234,-1.9539159607775196,-0.0043677831441122075,0.29310300839664705
P01,session_01,001,neutral,0.1610720157623291,0.5283997287429791,-0.0009463821446198612,-0.826691692546668,0.001198015622269464,0.004503965704625503,0.11407882798829443,-1.9706589931464134,-0.0410601651080004,1.0115005422534724
P01,session_01,001,neutral,0.1992347240447998,0.5286845220530026,-0.0008322289914260614,-0.8195181289212565,-0.00011984413152516725,0.0013902144739763287,0.0365637185329519,-2.0009278794135894,-0.021274700915577986,0.5586713503127453
P01,session_01,001,neutral,0.23826384544372559,0.528918562129902,1.4424516508793328e-05,-0.8212766384668966,-0.0006497512192232431,0.0004189307821987437,0.019808220357733615,-1.9708807973066578,0.043365674856426374,1.1112872623012469
P01,session_01,001,neutral,0.27173852920532227,0.5304913157888684,0.00512018459849392,-0.820692036342218,-0.0014267709181153387,0.0024869195181765487,0.08565074663986835,-1.9483616698392698,0.0007510532899273127,0.08854064030385314
P01,session_01,001,neutral,0.2998783588409424,0.5305646180385838,0.012528594950818437,-0.8203061650806798,-0.0004588605483816458,0.0021027036073103843,0.07648193171621862,-1.9351246905755335,-0.002039848306338532,0.10537668172271555
P01,session_01,001,neutral,0.33197450637817383,0.5307141493975961,0.009960151287509425,-0.8197013834874196,-0.0012395964311370216,-0.00041290867553740826,0.04070761595464529,-1.951791231700013,0.027812737719960522,0.8675000581587325
P01,session_01,001,neutral,0.36623072624206543,0.5345377394873974,0.01591950519491584,-0.8158898898076313,-0.0036951991901350966,0.0009333127297025616,0.11125695001159452,-1.9560896174264604,0.12046380024237151,3.5183121730032814
P01,session_01,001,neutral,0.39928674697875977,0.527337713111026,0.02484102782679887,-0.8074980881500265,-0.004907847886554129,-0.005150861012831538,0.21523028325615529,-1.9205718168719499,0.058869110377834655,1.7938479375925198
P01,session_01,001,neutral,0.4314255714416504,0.5289451148192658,0.026624292438911103,-0.8073904858799472,-0.00142592710256055,0.0020837872594080676,0.07856425685069462,-1.8778666068710623,-0.04001929095030261,1.247676822603845
P01,session_01,001,neutral,0.46309638023376465,0.52748511170405,0.024596141269016374,-0.8084179586706942,0.0014296196192171283,-0.0013507189217548516,0.062100962246332006,-1.8989236796693871,0.015454197406053721,0.49189924454683326
P01,session_01,001,neutral,0.49567341804504395,0.527744113346372,0.022882565896376685,-0.8122311353677569,0.00015792159959629966,0.004008097068817081,0.12312988651098335,-1.9117728232723556,-0.046044240502213306,1.4187487337294005
P01,session_01,001,neutral,0.5303921699523926,0.5281657212551993,0.020473357524682375,-0.8154758335588417,0.001179361543465725,-0.0004885370194405171,0.03676811362841737,-1.9216983407225752,-0.0795652617352939,2.2920035173041913
P01,session_01,001,neutral,0.5619404315948486,0.5283239492047465,0.018629104514739574,-0.8169152512653474,-9.378026690654957e-05,0.0014278856518529259,0.04535787077539291,-1.9283544113871225,-0.007394397766884241,0.23873216678854053
